restuarant_name,number_of_reviews,food_overall_rating,service_overall_rating,ambiance_overall_rating,overall_rating,noise_level,one_star_percent,two_star_percent,three_star_percent,four_star_percent,five_star_percent,loved_for_array,filters_array
Rowe Group,218,1.84,0.12,1.95,3.53,energetic,0.003599218254325857,0.06789172189322155,0.2613557846530633,0.5684822515029624,0.08664534361739418,"{true,false,false,true}","{true,false,false,false}"
"Ward, Blick and Koelpin",44,3.82,3.15,4.86,0.34,do not recall,0.023143750437120244,0.03212985824317095,0.08237387154046981,0.27365730484877565,0.46107224805196023,"{false,false,false,true}","{false,true,true,true}"
"Lang, Stracke and Wiegand",268,1.73,2.84,4.24,0.89,moderate,0.0006088914848319277,0.0015181599494049607,0.013740501574521528,0.03628628034988849,0.9380758670738718,"{false,true,false,false}","{false,true,true,true}"
"Kling, Powlowski and Nolan",7,0.39,3.49,3.48,1.96,quiet,0.0007914784007105747,0.002751321226840926,0.3635826135875822,0.5400152264746275,0.09232344194863229,"{true,true,false,true}","{false,false,true,true}"
Williamson - Boehm,255,0.34,3.58,3.00,0.15,energetic,0.03299756042480109,0.007777451679244505,0.047147104853088664,0.053928468550375315,0.8525172487137067,"{true,false,true,true}","{true,false,true,false}"
Nikolaus Group,365,1.45,3.31,0.35,0.59,moderate,0.3357210232863414,0.09124519525214171,0.41179513385094024,0.10725119148547577,0.030972620021980646,"{true,true,false,true}","{false,true,false,false}"
Dickens Inc,69,0.82,2.69,2.71,0.03,do not recall,0.001173565200178522,0.015980629361229633,0.042905458756111806,0.3306644832015662,0.5965821658808683,"{true,true,true,true}","{false,false,true,true}"
Baumbach and Sons,337,0.12,0.93,3.83,1.37,moderate,0.3447583395094479,0.038344467949687454,0.5222741253853377,0.016941854309744504,0.07087467688285742,"{true,true,false,false}","{true,false,true,false}"
"Pfannerstill, Smith and Quigley",100,0.88,3.01,1.03,0.91,quiet,0.0000020767093677636046,4.78252118637657e-7,0.0010913804358925062,0.13333407848933368,0.8655713240516716,"{true,false,true,false}","{false,false,true,true}"
Hackett - Deckow,291,1.57,3.73,2.03,1.78,energetic,0.04401141039598563,0.032385938582425576,0.07343304531352958,0.17119204350988632,0.6748563593874262,"{false,true,false,true}","{false,true,true,false}"
"Hane, Zieme and Mosciski",124,2.39,3.64,2.67,3.13,moderate,0.000401062681604992,0.05033995547716352,0.3663004781804778,0.348866928286338,0.2283823584137994,"{false,true,false,false}","{true,false,false,false}"
O'Keefe - Herman,342,2.05,3.44,1.95,4.65,moderate,0.0035002250991254215,0.0008969500373609306,0.02649125740462036,0.03935565551440784,0.9238689669124664,"{true,false,true,false}","{true,true,true,false}"
"Bergstrom, Keebler and Kohler",203,0.29,2.72,0.94,4.39,energetic,0.0008401464115930248,0.012246675792905332,0.040657290436788195,0.5148512073466489,0.42342748405660324,"{true,false,true,false}","{true,false,true,false}"
Mraz - Quitzon,75,0.19,0.34,3.53,1.26,energetic,0.06904524583122927,0.05864843481226556,0.050527912980759024,0.061173662073055496,0.7504088442222832,"{false,true,false,false}","{true,false,false,false}"
"Bins, Reynolds and Weissnat",319,2.37,4.25,4.88,0.69,energetic,0.024953941494732422,0.15921845186726621,0.06808387520131108,0.6187466347201845,0.12617278666283727,"{false,true,false,true}","{false,false,false,true}"
Robel Inc,189,1.80,2.70,1.23,2.05,quiet,0.008693974272042881,0.012334796151931011,0.09250725292342271,0.290212610743785,0.5905700173379169,"{false,true,false,false}","{false,true,true,true}"
"Ernser, Feil and Rogahn",148,4.60,4.23,2.15,4.67,moderate,0.002471886674802485,0.002638010378229769,0.02130831000473296,0.9588804262809845,0.012264020494272998,"{false,true,false,false}","{true,true,false,false}"
"Sawayn, Ledner and Weimann",282,4.08,0.77,2.64,1.88,moderate,0.0601845948743001,0.14791652098217883,0.1765332330790529,0.26770783954418953,0.24095275603454458,"{true,true,true,true}","{false,false,true,false}"
Langosh - Herzog,227,2.04,1.26,0.47,3.62,energetic,0.005330214873080993,0.01733467408465395,0.022900633539901582,0.045065321668969364,0.906603756865136,"{true,false,true,true}","{true,true,false,false}"
Renner - Botsford,88,0.15,1.07,0.17,1.46,moderate,0.0009852441031616387,0.0018385896134111292,0.00005125275029657457,0.0021591338124886984,0.9943529572401881,"{false,false,false,true}","{false,true,false,true}"
Hessel - Steuber,254,2.15,1.70,2.46,4.39,energetic,0.06604821688167145,0.03060514807840639,0.03237519691970409,0.11715940985907732,0.7315990877252696,"{false,true,false,false}","{false,true,false,true}"
"Upton, Casper and Rodriguez",218,1.93,1.22,3.94,0.31,energetic,0.0052868779827588445,0.01122907695637383,0.09709265240472922,0.35717631035960007,0.5127736794863298,"{false,true,true,false}","{false,false,false,false}"
Legros - Sporer,220,2.99,1.84,4.52,3.78,energetic,0.03197994570392815,0.052036254836005054,0.043025124106204474,0.6859783154235806,0.1852031479810543,"{false,false,true,true}","{false,false,false,false}"
Cronin Group,298,1.67,3.31,2.17,0.94,moderate,0.038011944294579804,0.02963640721225694,0.4374516186581442,0.0711442277217223,0.3327966174287451,"{false,true,true,false}","{false,true,true,false}"
Kuvalis - Senger,71,1.47,2.31,1.84,2.09,energetic,0.001146322241425453,0.009651117295433343,0.016687224296462837,0.00695289868285957,0.9624358199706327,"{true,true,true,false}","{false,false,true,true}"
Hermann Inc,392,0.30,4.69,1.01,4.49,moderate,0.0000018308883728313201,0.1319592835971852,0.020915322252397527,0.3921815998546143,0.43923938652107375,"{true,false,false,true}","{false,false,true,true}"
"Torphy, Wiza and Barrows",380,0.15,2.95,4.85,4.08,do not recall,0.000321914591952787,0.012374360217141181,0.053214878511581305,0.023025734990086724,0.9108179015360143,"{true,true,true,false}","{true,true,false,false}"
Kassulke and Sons,204,4.58,2.88,0.57,3.08,quiet,0.06496306798121962,0.17333922144252484,0.04948806398309922,0.10052197063142936,0.5668779498611434,"{false,true,false,false}","{false,false,false,false}"
Ruecker LLC,304,1.38,4.36,2.09,2.04,moderate,0.011302510401156313,0.04309019021499045,0.2950394634524016,0.21119703343828236,0.4104887731505029,"{false,true,true,true}","{false,false,true,true}"
"Bechtelar, Gutmann and Fisher",304,3.65,2.35,0.87,0.54,quiet,0.18475598687937528,0.022368605885836702,0.06760862764971864,0.03097892839585439,0.6856220347510835,"{false,true,true,true}","{false,false,false,true}"
Muller Group,40,3.44,3.10,2.59,1.38,energetic,0.010756340960085521,0.4901261084666727,0.09096828986165711,0.33122166168513206,0.06153656866658297,"{false,true,false,false}","{false,false,true,false}"
Bartoletti - Wuckert,192,3.84,3.25,2.99,2.11,moderate,0.0006773721302019525,0.0028761118883584213,0.09792971421864675,0.16427695813533966,0.734220132744515,"{false,true,false,false}","{true,false,false,false}"
Krajcik and Sons,319,3.71,4.50,2.06,1.92,energetic,0.01043118977675065,0.006499513845927364,0.006661406553682629,0.12101901856187366,0.8162411256803483,"{false,false,false,false}","{false,false,false,true}"
"Thiel, Rippin and Franecki",376,3.57,3.01,2.45,1.41,quiet,0.0027372038965829083,0.09512329488511873,0.3237800229022061,0.11090847905140765,0.46379154324802463,"{false,false,true,true}","{false,true,true,false}"
Ernser Inc,205,2.61,4.11,1.25,2.31,do not recall,0.02350834928241898,0.1559697366088063,0.05477110815531659,0.021117526031841485,0.07430267568864579,"{true,false,false,true}","{true,false,true,false}"
Schinner - Reinger,252,1.28,4.49,4.47,3.42,energetic,0.03397356559040938,0.015400265483804677,0.23324230528581033,0.12729101152649797,0.5831708142635335,"{true,true,false,true}","{true,false,false,false}"
"Aufderhar, Rowe and Zieme",137,3.28,1.95,3.96,0.73,quiet,0.0004984817663646758,0.0013486204911558894,0.0007473712719412978,0.41288800319109314,0.584491560531667,"{true,false,false,true}","{false,true,false,true}"
"Lueilwitz, Heathcote and Satterfield",220,2.38,3.61,1.07,0.10,do not recall,0.03785335493982051,0.20577074597425388,0.06720507056599243,0.10065824587748248,0.5878541191636066,"{true,true,true,true}","{true,true,false,true}"
"Leuschke, Schinner and Mayer",38,0.13,1.17,3.57,1.97,do not recall,0.1771502231469559,0.1232683639971149,0.21225797864676582,0.16787148786926395,0.3030846598446004,"{false,false,false,true}","{false,false,false,false}"
Treutel LLC,72,4.04,2.86,3.29,3.73,energetic,0.0005956241648298569,0.005526633907573986,0.001968357739004248,0.0332000717186282,0.9586216657006517,"{true,true,false,false}","{false,true,true,false}"
Pollich - Rath,86,1.32,4.99,2.77,4.26,moderate,0.07138726615293058,0.20491393685953058,0.08797574980176857,0.0862868898246887,0.5025765469479688,"{true,true,false,false}","{false,false,false,false}"
Schoen and Sons,83,4.41,2.87,0.43,2.62,moderate,0.14727260768161324,0.06854374434715439,0.11467745549530711,0.5566654861926948,0.039995091457276644,"{false,true,false,true}","{true,true,false,false}"
Kihn - Considine,288,1.61,2.90,0.08,3.71,do not recall,0.0005252497852381592,0.010429410530207501,0.03562811812599253,0.4515743518951634,0.4918610300460209,"{true,false,true,false}","{true,false,false,true}"
"Nader, Upton and Batz",115,2.34,3.31,3.60,1.58,quiet,0.00020771576145669156,0.005432544337700919,0.0015050986918409021,0.000555794936559847,0.980459897566567,"{false,false,false,false}","{false,false,false,false}"
Jast - Daniel,168,1.01,0.25,1.61,3.38,moderate,0.0490475537087159,0.16243231042331574,0.09738459812274852,0.40959232565600845,0.27894739992265083,"{false,true,true,false}","{false,false,true,true}"
Reynolds and Sons,371,2.50,3.93,1.45,2.63,do not recall,0.021382874533048074,0.014950214413666018,0.09565318512288641,0.04802815872552326,0.8071353823676923,"{false,true,false,false}","{false,false,true,true}"
Lakin - Block,189,4.63,0.91,2.57,3.20,quiet,0.0055334513000181796,0.0009613783743239036,0.024621283445367955,0.11969487705729819,0.8398947831717276,"{true,false,true,false}","{true,true,false,false}"
Reynolds - Heaney,130,3.49,3.41,2.76,1.94,do not recall,0.020371463629756427,0.0017544107491601903,0.16627790120975644,0.013510736728767563,0.7966847586345716,"{true,true,true,false}","{false,true,false,true}"
"Luettgen, Wolff and Lockman",106,2.74,4.70,3.99,0.72,energetic,0.0028004152341538054,0.007126951095036698,0.06744872448059053,0.3819908052307017,0.5401537645843117,"{true,true,true,false}","{false,false,false,true}"
Ferry - Conroy,168,0.15,0.07,4.20,4.32,energetic,0.03517227346454987,0.01993536746204306,0.07389715153062731,0.680958539026009,0.144920689896201,"{false,true,false,true}","{true,false,false,true}"
Rau and Sons,233,4.04,3.30,1.57,0.15,quiet,0.07236527165374934,0.2228663095407853,0.0009729327965702281,0.27541450689450175,0.21640792565584266,"{true,true,false,true}","{true,true,true,false}"
"Barrows, Jerde and Dach",156,4.95,3.02,1.17,3.81,quiet,0.02313756423329924,0.28298019666538854,0.40201591110528906,0.044976025676366785,0.24605425178043627,"{true,true,true,true}","{false,false,true,true}"
Muller - Rau,399,3.95,3.04,2.16,0.93,do not recall,0.0030536848161032038,0.0013241926287640168,0.022245887504027773,0.2940067656991555,0.679203095767255,"{true,true,false,true}","{true,true,true,false}"
Boehm Group,261,1.68,0.05,2.45,4.35,moderate,0.01667740456468752,0.04422416750522593,0.1563589724656133,0.030782312223429753,0.7143063448679354,"{true,false,false,true}","{true,true,false,true}"
Waters Inc,273,1.57,4.36,4.51,2.86,quiet,0.003581462783152208,0.0030268418133503183,0.051276454889935805,0.4243993556898936,0.5151731041501046,"{false,false,false,true}","{true,true,true,true}"
"Quitzon, Schmeler and Schinner",255,0.28,2.48,2.76,4.99,quiet,0.15114890630363476,0.009978451195396936,0.3077106596421008,0.06081033291118118,0.4553869278849132,"{false,true,false,true}","{false,false,false,false}"
"Miller, Jaskolski and Legros",357,2.82,3.04,0.78,1.92,energetic,0.00007523868195386412,0.00032841463696492825,0.0007517198987394515,0.02878727021337452,0.9699271679201533,"{true,true,false,false}","{true,true,false,true}"
Thompson - Kertzmann,120,3.44,2.30,3.63,1.05,moderate,0.00038866541312032897,0.006146368040753052,0.025672157974823726,0.37797550355340087,0.5603426850372224,"{true,false,false,true}","{false,false,false,false}"
DuBuque Inc,73,0.49,3.32,4.89,0.49,energetic,0.02765833228316781,0.2150849122613703,0.25039222326141697,0.16045279530725384,0.2171375991249207,"{true,false,false,false}","{true,false,false,true}"
Morissette LLC,218,1.39,3.33,4.00,4.41,moderate,0.16048361406796202,0.1485889996715489,0.13723727254174767,0.15377830712701013,0.304090298617788,"{true,false,true,false}","{true,true,true,true}"
Doyle Inc,275,0.08,2.75,2.35,1.93,energetic,0.018694659688930686,0.013199174589750836,0.01243461936208233,0.21179605661418918,0.7330146858341426,"{false,true,true,true}","{false,true,true,false}"
McClure Inc,347,4.44,2.17,4.73,2.71,energetic,0.007375970196672721,0.016986679585918017,0.006587641358397325,0.32375574110489086,0.6415726130609127,"{true,false,true,true}","{false,true,false,false}"
Corwin - Davis,93,0.23,2.39,2.54,2.05,moderate,0.012668447506508218,0.03729854051741041,0.1168646949176871,0.7275808474692056,0.06607159800454854,"{true,false,true,true}","{true,true,true,true}"
Wolff - Collins,362,4.40,2.99,4.72,1.23,quiet,0.006362052100676086,0.02118357754649863,0.40594314583602603,0.014606587404773056,0.5478950037285091,"{true,true,false,true}","{true,false,false,false}"
Herzog LLC,343,2.55,1.56,1.84,4.94,moderate,0.020962982264892824,0.0019609191558437895,0.03269882006141666,0.48684502522829887,0.4403078903068014,"{false,true,true,false}","{true,false,true,false}"
Batz - Kertzmann,190,3.47,0.52,3.56,3.10,do not recall,0.011366930576573878,0.06517889239297181,0.017244555457958513,0.051557290975165884,0.8317390159639775,"{true,false,true,true}","{false,true,true,false}"
"Kub, Lakin and Buckridge",92,1.83,3.66,4.47,0.99,moderate,0.0016380178905552535,0.027042635285730116,0.14770961712455793,0.6930792686741419,0.12689633503662368,"{true,true,true,false}","{false,false,true,false}"
"Haley, Nienow and Connelly",301,2.16,4.95,1.50,3.61,energetic,0.13793878290928613,0.07578575604470324,0.16393593184984534,0.09465212871647234,0.3100924607696154,"{false,false,false,false}","{true,false,true,false}"
Simonis - VonRueden,13,3.20,2.96,4.40,4.84,quiet,0.01923181835301774,0.007450834135298868,0.31091780102178285,0.07497936920464027,0.5842658023146134,"{false,false,true,true}","{false,true,true,false}"
Legros Group,323,4.01,4.17,2.74,3.97,moderate,0.0172916159981391,0.14016514065063934,0.1414004299270886,0.0016173723440332658,0.6383443767989292,"{false,false,false,false}","{true,true,true,false}"
"Turcotte, Stamm and Kozey",8,4.77,2.91,0.58,1.54,energetic,0.05903365655588105,0.18933984585269253,0.013034447558283514,0.18206325471516005,0.5356683444374466,"{true,true,true,true}","{true,true,false,true}"
Grant Group,185,3.65,2.87,3.61,0.54,do not recall,0.01654464456878563,0.0788923196751428,0.05179770170363467,0.0653070228235302,0.7527592630684354,"{true,false,true,true}","{true,true,true,true}"
Hessel LLC,375,4.59,0.30,3.95,1.78,energetic,0.001146059578325466,0.00803690809757308,0.02720753332561804,0.6009565413033426,0.36060504829667406,"{true,false,false,false}","{true,false,false,true}"
Kiehn - Bergstrom,215,3.90,0.60,3.07,2.51,moderate,0.0025844416914626057,0.07019988992755506,0.12253709677750087,0.6696338143288634,0.08564074333542893,"{false,false,true,false}","{true,false,true,false}"
Koelpin - Mante,198,3.24,0.02,3.64,0.22,quiet,0.01978827030436457,0.03397941388337733,0.05577701298881858,0.02625528096658185,0.8585530693380186,"{true,false,false,true}","{false,false,true,true}"
Daugherty Inc,207,4.70,2.36,3.25,2.05,energetic,0.001208121436660521,0.0036121260932215587,0.022896520778316058,0.06763458178428997,0.9025881147198236,"{true,false,true,true}","{false,true,false,true}"
Reichel Inc,200,3.42,2.02,1.50,0.54,quiet,0.034328551640345366,0.26591501253528244,0.5619025312046769,0.04567816151422614,0.06834198115960977,"{false,true,true,true}","{true,true,true,false}"
Watsica - Witting,67,1.14,0.00,3.74,0.89,do not recall,0.024291102982769503,0.13131631451598455,0.04864245743449625,0.39027815375676156,0.3701029186956468,"{true,true,false,false}","{false,false,true,false}"
Gibson and Sons,246,4.05,4.87,0.97,0.72,do not recall,0.04757048368057253,0.3701479600381681,0.06066900930134579,0.416441221572015,0.07520645611097798,"{true,true,true,true}","{true,true,false,true}"
Wisoky LLC,201,0.12,3.22,1.98,0.54,moderate,0.022194684510869842,0.013042807101620299,0.0060220491102594325,0.5483142886248239,0.38672081600556685,"{true,false,false,true}","{true,false,true,false}"
Pfannerstill - Doyle,312,3.57,4.21,4.62,0.74,do not recall,0.004172685557984627,0.007298052594986377,0.07287009444085087,0.2108538917552341,0.7034081568004316,"{false,true,false,true}","{true,false,false,true}"
"Krajcik, Trantow and Graham",144,1.87,1.60,0.17,0.71,moderate,0.021471503987728707,0.04156408873982342,0.40421329732903943,0.1623335108883619,0.34191463165651514,"{false,true,false,true}","{true,false,false,true}"
